,index,code_commune,commune,dep
768,18816,02393,Jouaignes,02
769,18824,02395,Jumencourt,02
770,18833,02396,Jumigny,02
771,18838,02397,Jussy,02
772,18867,02398,Juvigny,02
773,18880,02399,Juvincourt-et-Damary,02
774,18902,02400,Laffaux,02
775,18911,02401,Laigny,02
776,18919,02403,Landifay-et-Bertaignemont,02
777,18927,02404,Landouzy-la-Cour,02
778,18934,02405,Landouzy-la-Ville,02
779,18957,02406,Landricourt,02
780,18968,02407,Laniscourt,02
781,18983,02408,Laon,02
782,19095,02409,Lappion,02
783,19106,02410,Largny-sur-Automne,02
784,19117,02411,Latilly,02
785,19126,02412,Launoy,02
786,19132,02413,Laval-en-Laonnois,02
787,19144,02414,Lavaqueresse,02
788,19153,02415,Laversine,02
789,19165,02416,Lemé,02
790,19178,02417,Lempire,02
791,19184,02418,Lerzy,02
792,19196,02419,Leschelle,02
793,19202,02420,Lesdins,02
794,19232,02421,Lesges,02
795,19236,02422,Lesquielles-Saint-Germain,02
796,19253,02423,Leuilly-sous-Coucy,02
797,19270,02424,Leury,02
798,19279,02425,Leuze,02
799,19288,02426,Levergies,02
800,19311,02427,Lhuys,02
801,19315,02428,Licy-Clignon,02
802,19324,02429,Lierval,02
803,19331,02430,Liesse-Notre-Dame,02
804,19360,02431,Liez,02
805,19379,02432,Limé,02
806,19389,02433,Lislet,02
807,19398,02435,Logny-lès-Aubenton,02
808,19405,02438,Longpont,02
809,19421,02439,Les Septvallons,02
810,19448,02440,Lor,02
811,19458,02441,Louâtre,02
812,19470,02442,Loupeigne,02
813,19475,02443,Lucy-le-Bocage,02
814,19490,02444,Lugny,02
815,19496,02445,Luzoir,02
816,19509,02446,Ly-Fontaine,02
817,19519,02447,Maast-et-Violaine,02
818,19526,02448,Mâchecourt,02
819,19533,02449,Macogny,02
820,19535,02450,Macquigny,02
821,19544,02451,Magny-la-Fosse,02
822,19557,02452,Maissemy,02
823,19572,02453,Maizy,02
824,19586,02454,La Malmaison,02
825,19606,02455,Malzy,02
826,19615,02456,Manicamp,02
827,19627,02457,Marchais,02
828,19645,02458,Dhuys et Morin-en-Brie,02
829,19669,02459,Marcy,02
830,19685,02460,Marcy-sous-Marle,02
831,19691,02461,Marest-Dampcourt,02
832,19706,02462,Mareuil-en-Dôle,02
833,19716,02463,Marfontaine,02
834,19720,02464,Margival,02
835,19738,02465,Marigny-en-Orxois,02
836,19760,02466,Marizy-Sainte-Geneviève,02
837,19765,02467,Marizy-Saint-Mard,02
838,19770,02468,Marle,02
839,19794,02469,Marly-Gomont,02
840,19808,02470,Martigny,02
841,19819,02471,Martigny-Courpierre,02
842,19832,02472,Mauregny-en-Haye,02
843,19846,02473,Mayot,02
844,19862,02474,Mennessis,02
845,19880,02476,Mennevret,02
846,19895,02477,Mercin-et-Vaux,02
847,19929,02478,Merlieux-et-Fouquerolles,02
848,19943,02480,Mesbrecourt-Richecourt,02
849,19954,02481,Mesnil-Saint-Laurent,02
850,19976,02482,Meurival,02
851,19981,02483,Mézières-sur-Oise,02
852,20004,02484,Mézy-Moulins,02
853,20026,02485,Missy-aux-Bois,02
854,20036,02486,Missy-lès-Pierrepont,02
855,20044,02487,Missy-sur-Aisne,02
856,20063,02488,Molain,02
857,20070,02489,Molinchart,02
858,20090,02490,Monampteuil,02
859,20099,02491,Monceau-le-Neuf-et-Faucouzy,02
860,20107,02492,Monceau-lès-Leups,02
861,20128,02493,Monceau-le-Waast,02
862,20141,02494,Monceau-sur-Oise,02
863,20146,02495,Mondrepuis,02
864,20174,02496,Monnes,02
865,20184,02497,Mons-en-Laonnois,02
866,20215,02498,Montaigu,02
867,20235,02499,Montbavin,02
868,20240,02500,Montbrehain,02
869,20262,02501,Montchâlons,02
870,20271,02502,Montcornet,02
871,20288,02503,Mont-d'Origny,02
872,20314,02504,Montescourt-Lizerolles,02
873,20345,02505,Montfaucon,02
874,20354,02506,Montgobert,02
875,20366,02507,Montgru-Saint-Hilaire,02
876,20368,02508,Monthenault,02
877,20379,02509,Monthiers,02
878,20385,02510,Monthurel,02
879,20392,02511,Montigny-en-Arrouaise,02
880,20402,02512,Montigny-l'Allier,02
881,20412,02513,Montigny-le-Franc,02
882,20418,02514,Montigny-Lengrain,02
883,20438,02515,Montigny-lès-Condé,02
884,20441,02516,Montigny-sous-Marle,02
885,20444,02517,Montigny-sur-Crécy,02
886,20449,02518,Montlevon,02
887,20467,02519,Montloué,02
888,20473,02520,Mont-Notre-Dame,02
889,20494,02521,Montreuil-aux-Lions,02
890,20530,02522,Mont-Saint-Jean,02
891,20533,02523,Mont-Saint-Martin,02
892,20537,02524,Mont-Saint-Père,02
893,20568,02525,Morcourt,02
894,20592,02526,Morgny-en-Thiérache,02
895,20595,02527,Morsain,02
896,20614,02528,Mortefontaine,02
897,20632,02529,Mortiers,02
898,20640,02530,Moulins,02
899,20643,02531,Moussy-Verneuil,02
900,20649,02532,Moÿ-de-l'Aisne,02
901,20680,02533,Muret-et-Crouttes,02
902,20685,02534,Muscourt,02
903,20691,02535,Nampcelles-la-Cour,02
904,20696,02536,Nampteuil-sous-Muret,02
905,20706,02537,Nanteuil-la-Fosse,02
906,20720,02538,Nanteuil-Notre-Dame,02
907,20726,02539,Nauroy,02
908,20747,02540,Nesles-la-Montagne,02
909,20781,02541,Neufchâtel-sur-Aisne,02
910,20800,02542,Neuflieux,02
911,20809,02543,Neuilly-Saint-Front,02
912,20841,02544,Neuve-Maison,02
913,20864,02545,La Neuville-Bosmont,02
914,20874,02546,La Neuville-en-Beine,02
915,20884,02547,La Neuville-Housset,02
916,20891,02548,La Neuville-lès-Dorengt,02
917,20905,02549,Neuville-Saint-Amand,02
918,20935,02550,Neuville-sur-Ailette,02
919,20944,02551,Neuville-sur-Margival,02
920,20951,02552,Neuvillette,02
921,20963,02553,Nizy-le-Comte,02
922,20973,02554,Nogentel,02
923,20999,02555,Nogent-l'Artaud,02
924,21026,02556,Noircourt,02
925,21030,02557,Noroy-sur-Ourcq,02
926,21033,02558,Le Nouvion-en-Thiérache,02
927,21059,02559,Nouvion-et-Catillon,02
928,21073,02560,Nouvion-le-Comte,02
929,21084,02561,Nouvion-le-Vineux,02
930,21092,02562,Nouvron-Vingré,02
931,21100,02563,Noyales,02
932,21107,02564,Noyant-et-Aconin,02
933,21128,02565,Œuilly,02
934,21142,02566,Ognes,02
935,21175,02567,Ohis,02
936,21189,02568,Oigny-en-Valois,02
937,21199,02569,Oisy,02
938,21217,02570,Ollezy,02
939,21228,02571,Omissy,02
940,21265,02572,Orainville,02
941,21287,02573,Orgeval,02
942,21291,02574,Origny-en-Thiérache,02
943,21320,02575,Origny-Sainte-Benoite,02
944,21343,02576,Osly-Courtil,02
945,21362,02577,Ostel,02
946,21367,02578,Oulches-la-Vallée-Foulon,02
947,21371,02579,Oulchy-la-Ville,02
948,21377,02580,Oulchy-le-Château,02
949,21396,02581,Paars,02
950,21405,02582,Paissy,02
951,21408,02583,Pancy-Courtecon,02
952,21414,02584,Papleux,02
953,21427,02585,Parcy-et-Tigny,02
954,21439,02586,Parfondeval,02
955,21444,02587,Parfondru,02
956,21461,02588,Pargnan,02
957,21467,02589,Pargny-Filain,02
958,21482,02590,Pargny-la-Dhuys,02
959,21491,02591,Pargny-les-Bois,02
960,21497,02592,Parpeville,02
961,21506,02593,Pasly,02
962,21543,02594,Passy-en-Valois,02
963,21559,02595,Passy-sur-Marne,02
964,21569,02596,Pavant,02
965,21591,02598,Pernant,02
966,21617,02599,Pierremande,02
967,21630,02600,Pierrepont,02
968,21639,02601,Pignicourt,02
969,21645,02602,Pinon,02
970,21670,02604,Pithon,02
971,21675,02605,Pleine-Selve,02
972,21684,02606,Le Plessier-Huleu,02
973,21690,02607,Ploisy,02
974,21696,02608,Plomion,02
975,21705,02609,Ployart-et-Vaurseine,02
976,21708,02610,Pommiers,02
977,21741,02612,Pont-Arcy,02
978,21748,02613,Pontavert,02
979,21763,02614,Pontru,02
980,21780,02615,Pontruet,02
981,21801,02616,Pont-Saint-Mard,02
982,21814,02617,Pouilly-sur-Serre,02
983,21825,02618,Prémont,02
984,21843,02619,Prémontré,02
985,21858,02620,Presles-et-Boves,02
986,21870,02621,Presles-et-Thierny,02
987,21891,02622,Priez,02
988,21895,02623,Prisces,02
989,21897,02624,Proisy,02
990,21906,02625,Proix,02
991,21915,02626,Prouvais,02
992,21932,02627,Proviseux-et-Plesnoy,02
993,21942,02628,Puiseux-en-Retz,02
994,21957,02629,Puisieux-et-Clanlieu,02
995,21969,02631,Quierzy,02
996,21985,02632,Quincy-Basse,02
997,21991,02633,Quincy-sous-le-Mont,02
998,21994,02634,Raillimont,02
999,21999,02635,Ramicourt,02
1000,22007,02636,Regny,02
1001,22022,02637,Remaucourt,02
1002,22044,02638,Remies,02
1003,22056,02639,Remigny,02
1004,22074,02640,Renansart,02
1005,22079,02641,Renneval,02
1006,22084,02642,Résigny,02
1007,22089,02643,Ressons-le-Long,02
1008,22109,02644,Retheuil,02
1009,22123,02645,Reuilly-Sauvigny,02
1010,22131,02647,Ribeauville,02
1011,22137,02648,Ribemont,02
1012,22168,02649,Rocourt-Saint-Martin,02
1013,22185,02650,Rocquigny,02
1014,22200,02651,Rogécourt,02
1015,22210,02652,Rogny,02
1016,22217,02653,Romeny-sur-Marne,02
1017,22235,02654,Romery,02
1018,22243,02655,Ronchères,02
1019,22246,02656,Roucy,02
1020,22269,02657,Rougeries,02
1021,22279,02658,Roupy,02
1022,22292,02659,Rouvroy,02
1023,22317,02660,Rouvroy-sur-Serre,02
1024,22320,02661,Royaucourt-et-Chailvet,02
1025,22339,02662,Rozet-Saint-Albin,02
1026,22349,02663,Rozières-sur-Crise,02
1027,22359,02664,Rozoy-Bellevalle,02
1028,22368,02665,Grand-Rozoy,02
1029,22381,02666,Rozoy-sur-Serre,02
1030,22397,02667,Saconin-et-Breuil,02
1031,22414,02668,Sains-Richaumont,02
1032,22437,02670,Saint-Algis,02
1033,22442,02671,Saint-Aubin,02
1034,22453,02672,Saint-Bandry,02
1035,22469,02673,Saint-Christophe-à-Berry,02
1036,22483,02674,Saint-Clément,02
1037,22486,02675,Sainte-Croix,02
1038,22497,02676,Saint-Erme-Outre-et-Ramecourt,02
1039,22522,02677,Saint-Eugène,02
1040,22527,02678,Sainte-Geneviève,02
1041,22532,02679,Saint-Gengoulph,02
1042,22544,02680,Saint-Gobain,02
1043,22581,02681,Saint-Gobert,02
1044,22590,02682,Saint-Mard,02
1045,22598,02683,Saint-Martin-Rivière,02
1046,22602,02684,Saint-Michel,02
1047,22636,02685,Saint-Nicolas-aux-Bois,02
1048,22646,02686,Saint-Paul-aux-Bois,02
1049,22664,02687,Saint-Pierre-Aigle,02
1050,22679,02688,Saint-Pierre-lès-Franqueville,02
1051,22681,02689,Saint-Pierremont,02
1052,22684,02690,Sainte-Preuve,02
1053,22685,02691,Saint-Quentin,02
1054,22866,02693,Saint-Rémy-Blanzy,02
1055,22878,02694,Saint-Simon,02
1056,22900,02696,Saint-Thomas,02
1057,22907,02697,Samoussy,02
1058,22921,02698,Sancy-les-Cheminots,02
1059,22928,02699,Saponay,02
1060,22939,02701,Saulchery,02
1061,22962,02702,Savy,02
1062,22984,02703,Seboncourt,02
1063,23005,02704,Selens,02
1064,23017,02705,La Selve,02
1065,23027,02706,Septmonts,02
1066,23052,02707,Septvaux,02
1067,23066,02708,Sequehart,02
1068,23078,02709,Serain,02
1069,23090,02710,Seraucourt-le-Grand,02
1070,23114,02711,Serches,02
1071,23126,02712,Sergy,02
1072,23133,02713,Seringes-et-Nesles,02
1073,23146,02714,Sermoise,02
1074,23159,02715,Serval,02
1075,23165,02716,Servais,02
1076,23181,02717,Séry-lès-Mézières,02
1077,23198,02718,Silly-la-Poterie,02
1078,23205,02719,Sinceny,02
1079,23239,02720,Sissonne,02
1080,23263,02721,Sissy,02
1081,23284,02722,Soissons,02
1082,23417,02723,Soize,02
1083,23425,02724,Sommelans,02
1084,23431,02725,Sommeron,02
1085,23442,02726,Sommette-Eaucourt,02
1086,23453,02727,Sons-et-Ronchères,02
1087,23467,02728,Sorbais,02
1088,23478,02729,Soucy,02
1089,23485,02730,Soupir,02
1090,23492,02731,Le Sourd,02
1091,23502,02732,Surfontaine,02
1092,23507,02734,Taillefontaine,02
1093,23521,02735,Tannières,02
1094,23524,02736,Tartiers,02
1095,23533,02737,Tavaux-et-Pontséricourt,02
1096,23549,02738,Tergnier,02
1097,23623,02739,Terny-Sorny,02
1098,23644,02740,Thenailles,02
1099,23651,02741,Thenelles,02
1100,23664,02742,Thiernu,02
1101,23668,02743,Le Thuel,02
1102,23674,02744,Torcy-en-Valois,02
1103,23682,02745,Toulis-et-Attencourt,02
1104,23691,02746,Travecy,02
1105,23714,02747,Trefcon,02
1106,23723,02748,Trélou-sur-Marne,02
1107,23749,02749,Troësnes,02
1108,23761,02750,Trosly-Loire,02
1109,23780,02751,Trucy,02
1110,23791,02752,Tugny-et-Pont,02
1111,23802,02753,Tupigny,02
1112,23812,02754,Ugny-le-Gay,02
1113,23827,02755,Urcel,02
1114,23855,02756,Urvillers,02
1115,23880,02757,Vadencourt,02
1116,23898,02758,Vailly-sur-Aisne,02
1117,23932,02759,La Vallée-au-Blé,02
1118,23938,02760,La Vallée-Mulâtre,02
1119,23944,02761,Variscourt,02
1120,23959,02762,Vassens,02
1121,23970,02763,Vasseny,02
1122,23984,02764,Vassogne,02
1123,23993,02765,Vaucelles-et-Beffecourt,02
1124,24011,02766,Vaudesson,02
1125,24028,02767,Vauxrezis,02
1126,24045,02768,Vauxaillon,02
1127,24067,02769,Vaux-Andigny,02
1128,24083,02770,Vauxbuin,02
1129,24117,02772,Vaux-en-Vermandois,02
1130,24125,02773,Vauxtin,02
1131,24127,02774,Vendelles,02
1132,24137,02775,Vendeuil,02
1133,24164,02776,Vendhuile,02
1134,24182,02777,Vendières,02
1135,24191,02778,Vendresse-Beaulne,02
1136,24198,02779,Vénérolles,02
1137,24207,02780,Venizel,02
1138,24235,02781,Verdilly,02
1139,24260,02782,Le Verguier,02
1140,24270,02783,Grand-Verly,02
1141,24278,02784,Petit-Verly,02
1142,24285,02785,Vermand,02
1143,24312,02786,Verneuil-sous-Coucy,02
1144,24322,02787,Verneuil-sur-Serre,02
1145,24336,02788,Versigny,02
1146,24353,02789,Vervins,02
1147,24382,02790,Vesles-et-Caumont,02
1148,24395,02791,Veslud,02
1149,24409,02792,Veuilly-la-Poterie,02
1150,24419,02793,Vézaponin,02
1151,24424,02794,Vézilly,02
1152,24435,02795,Vic-sur-Aisne,02
1153,24467,02796,Vichel-Nanteuil,02
1154,24474,02797,Viel-Arcy,02
1155,24483,02798,Viels-Maisons,02
1156,24504,02799,Vierzy,02
1157,24521,02800,Viffort,02
1158,24538,02801,Vigneux-Hocquet,02
1159,24547,02802,La Ville-aux-Bois-lès-Dizy,02
1160,24554,02803,La Ville-aux-Bois-lès-Pontavert,02
1161,24566,02804,Villemontoire,02
1162,24578,02805,Villeneuve-Saint-Germain,02
1163,24612,02806,Villeneuve-sur-Fère,02
1164,24625,02807,Villequier-Aumont,02
1165,24650,02808,Villeret,02
1166,24662,02809,Villers-Agron-Aiguizy,02
1167,24669,02810,Villers-Cotterêts,02
1168,24740,02812,Villers-Hélon,02
1169,24756,02813,Villers-le-Sec,02
1170,24772,02814,Villers-lès-Guise,02
1171,24783,02815,Villers-Saint-Christophe,02
1172,24808,02816,Villers-sur-Fère,02
1173,24824,02817,Ville-Savoye,02
1174,24828,02818,Villiers-Saint-Denis,02
1175,24849,02819,Vincy-Reuil-et-Magny,02
1176,24856,02820,Viry-Noureuil,02
1177,24885,02821,Vivaise,02
1178,24912,02822,Vivières,02
1179,24938,02823,Voharies,02
1180,24941,02824,Vorges,02
1181,24969,02826,Voulpaix,02
1182,24985,02827,Voyenne,02
1183,24996,02828,Vregny,02
1184,25007,02829,Vuillery,02
1185,25012,02830,Wassigny,02
1186,25030,02831,Watigny,02
1187,25043,02832,Wiège-Faty,02
1188,25049,02833,Wimy,02
1189,25070,02834,Wissignicourt,02
1190,25078,03001,Abrest,03
1191,25131,03002,Agonges,03
1192,25148,03003,Ainay-le-Château,03
1193,25173,03004,Andelaroche,03
1194,25183,03005,Archignat,03
1195,25192,03006,Arfeuilles,03
1196,25204,03007,Arpheuilles-Saint-Priest,03
1197,25226,03008,Arronnes,03
1198,25243,03009,Aubigny,03
1199,25253,03010,Audes,03
1200,25277,03011,Aurouër,03
1201,25294,03012,Autry-Issards,03
1202,25315,03013,Avermes,03
1203,25367,03014,Avrilly,03
1204,25375,03015,Bagneux,03
1205,25396,03016,Barberier,03
1206,25408,03017,Barrais-Bussolles,03
1207,25416,03018,Bayet,03
1208,25441,03019,Beaulon,03
1209,25472,03020,Beaune-d'Allier,03
1210,25485,03021,Bègues,03
1211,25505,03022,Bellenaves,03
1212,25534,03023,Bellerive-sur-Allier,03
1213,25598,03024,Bert,03
1214,25606,03025,Bessay-sur-Allier,03
1215,25629,03026,Besson,03
1216,25652,03027,Bézenet,03
1217,25671,03028,Billezois,03
1218,25685,03029,Billy,03
1219,25713,03030,Biozat,03
1220,25747,03031,Bizeneuille,03
1221,25764,03032,Blomard,03
1222,25775,03033,Bost,03
1223,25789,03034,Boucé,03
1224,25805,03035,Le Bouchaud,03
1225,25811,03036,Bourbon-l'Archambault,03
1226,25844,03037,Braize,03
1227,25854,03038,Bransat,03
1228,25875,03039,Bresnay,03
1229,25892,03040,Bressolles,03
1230,25926,03041,Le Brethon,03
1231,25942,03042,Le Breuil,03
1232,25965,03043,Broût-Vernet,03
1233,26000,03044,Brugheas,03
1234,26040,03045,Busset,03
1235,26072,03046,Buxières-les-Mines,03
1236,26092,03047,La Celle,03
1237,26116,03048,Cérilly,03
1238,26141,03049,Cesset,03
1239,26159,03050,La Chabanne,03
1240,26164,03051,Chambérat,03
1241,26181,03052,Chamblet,03
1242,26215,03053,Chantelle,03
1243,26241,03054,Chapeau,03
1244,26255,03055,La Chapelaude,03
1245,26290,03056,La Chapelle,03
1246,26307,03057,La Chapelle-aux-Chasses,03
1247,26318,03058,Chappes,03
1248,26325,03059,Chareil-Cintrat,03
1249,26348,03060,Charmeil,03
1250,26387,03061,Charmes,03
1251,26409,03062,Charroux,03
1252,26425,03063,Chassenard,03
1253,26453,03064,Château-sur-Allier,03
1254,26461,03065,Châtel-de-Neuvre,03
1255,26484,03066,Châtel-Montagne,03
1256,26495,03067,Châtelperron,03
1257,26503,03068,Châtelus,03
1258,26508,03069,Châtillon,03
1259,26509,03070,Chavenon,03
1260,26514,03071,Chavroches,03
1261,26526,03072,Chazemais,03
1262,26549,03073,Chemilly,03
1263,26571,03074,Chevagnes,03
1264,26596,03075,Chezelle,03
1265,26609,03076,Chézy,03
1266,26621,03077,Chirat-l'Église,03
1267,26630,03078,Chouvigny,03
1268,26643,03079,Cindré,03
1269,26656,03080,Cognat-Lyonne,03
1270,26686,03081,Colombier,03
1271,26701,03082,Commentry,03
1272,26750,03083,Contigny,03
1273,26772,03084,Cosne-d'Allier,03
1274,26806,03085,Coulandon,03
1275,26835,03086,Coulanges,03
1276,26848,03087,Couleuvre,03
1277,26867,03088,Courçais,03
1278,26881,03089,Coutansouze,03
1279,26889,03090,Couzon,03
1280,26908,03091,Créchy,03
1281,26928,03092,Cressanges,03
1282,26951,03093,Creuzier-le-Neuf,03
1283,26986,03094,Creuzier-le-Vieux,03
1284,27034,03095,Cusset,03
1285,27113,03096,Deneuille-lès-Chantelle,03
1286,27119,03097,Deneuille-les-Mines,03
1287,27141,03098,Désertines,03
1288,27198,03099,Deux-Chaises,03
1289,27211,03100,Diou,03
1290,27234,03101,Domérat,03
1291,27299,03102,Dompierre-sur-Besbre,03
1292,27335,03103,Le Donjon,03
1293,27353,03104,Doyet,03
1294,27383,03105,Droiturier,03
1295,27392,03106,Durdat-Larequille,03
1296,27428,03107,Ébreuil,03
1297,27458,03108,Échassières,03
1298,27475,03109,Escurolles,03
1299,27503,03110,Espinasse-Vozelle,03
1300,27538,03111,Estivareilles,03
1301,27575,03112,Étroussat,03
1302,27596,03113,Ferrières-sur-Sichon,03
1303,27605,03114,La Ferté-Hauterive,03
1304,27625,03115,Fleuriel,03
1305,27642,03116,Fourilles,03
1306,27654,03117,Franchesse,03
1307,27667,03118,Gannat,03
1308,27718,03119,Gannay-sur-Loire,03
1309,27731,03120,Garnat-sur-Engièvre,03
1310,27748,03121,Gennetines,03
1311,27781,03122,Gipcy,03
1312,27796,03124,Gouise,03
1313,27809,03125,La Guillermie,03
1314,27815,03126,Hauterive,03
1315,27854,03127,Hérisson,03
1316,27877,03128,Huriel,03
1317,27922,03129,Hyds,03
1318,27943,03130,Isle-et-Bardais,03
1319,27952,03131,Isserpent,03
1320,27974,03132,Jaligny-sur-Besbre,03
1321,27987,03133,Jenzat,03
1322,28010,03134,Laféline,03
1323,28024,03135,Lalizolle,03
1324,28039,03136,Lamaids,03
1325,28049,03137,Langy,03
1326,28068,03138,Lapalisse,03
1327,28102,03139,Laprugne,03
1328,28108,03140,Lavault-Sainte-Anne,03
1329,28146,03141,Lavoine,03
1330,28153,03142,Lenax,03
1331,28161,03143,Lételon,03
1332,28170,03144,Liernolles,03
1333,28179,03145,Lignerolles,03
1334,28210,03146,Limoise,03
1335,28225,03147,Loddes,03
1336,28234,03148,Loriges,03
1337,28255,03149,Louchy-Montfand,03
1338,28277,03150,Louroux-Bourbonnais,03
1339,28292,03151,Louroux-de-Beaune,03
1340,28306,03152,Louroux-de-Bouble,03
1341,28311,03154,Luneau,03
1342,28321,03155,Lurcy-Lévis,03
1343,28347,03156,Lusigny,03
1344,28384,03157,Magnet,03
1345,28417,03158,Haut-Bocage,03
1346,28445,03159,Malicorne,03
1347,28471,03160,Marcenat,03
1348,28488,03161,Marcillat-en-Combraille,03
1349,28513,03162,Marigny,03
1350,28531,03163,Mariol,03
1351,28558,03164,Le Mayet-d'École,03
1352,28574,03165,Le Mayet-de-Montagne,03
1353,28601,03166,Mazerier,03
1354,28626,03167,Mazirat,03
1355,28638,03168,Meaulne-Vitray,03
1356,28667,03169,Meillard,03
1357,28683,03170,Meillers,03
1358,28689,03171,Mercy,03
1359,28709,03172,Mesples,03
1360,28712,03173,Molinet,03
1361,28732,03174,Molles,03
1362,28758,03175,Monestier,03
1363,28769,03176,Monétay-sur-Allier,03
1364,28793,03177,Monétay-sur-Loire,03
1365,28808,03178,Montaiguët-en-Forez,03
1366,28820,03179,Montaigu-le-Blin,03
1367,28837,03180,Montbeugny,03
1368,28863,03181,Montcombroux-les-Mines,03
1369,28873,03182,Monteignet-sur-l'Andelot,03
1370,28897,03183,Le Montet,03
1371,28910,03184,Montilly,03
1372,28939,03185,Montluçon,03
1373,29073,03186,Montmarault,03
1374,29099,03187,Montoldre,03
1375,29122,03188,Montord,03
1376,29133,03189,Montvicq,03
1377,29157,03190,Moulins,03
1378,29260,03191,Murat,03
1379,29273,03192,Nades,03
1380,29278,03193,Nassigny,03
1381,29295,03194,Naves,03
1382,29303,03195,Néris-les-Bains,03
1383,29354,03196,Neuilly-en-Donjon,03
1384,29358,03197,Neuilly-le-Réal,03
1385,29397,03198,Neure,03
1386,29404,03200,Neuvy,03
1387,29446,03201,Nizerolles,03
1388,29458,03202,Noyant-d'Allier,03
1389,29480,03203,Paray-le-Frésil,03
1390,29494,03204,Paray-sous-Briailles,03
1391,29518,03205,Périgny,03
1392,29536,03206,La Petite-Marche,03
1393,29549,03207,Pierrefitte-sur-Loire,03
1394,29565,03208,Le Pin,03
1395,29577,03209,Poëzat,03
1396,29593,03210,Pouzy-Mésangy,03
1397,29608,03211,Prémilhat,03
1398,29664,03212,Quinssaines,03
1399,29700,03213,Reugny,03
1400,29710,03214,Rocles,03
1401,29723,03215,Rongères,03
1402,29744,03216,Ronnet,03
1403,29756,03217,Saint-Angel,03
1404,29790,03218,Saint-Aubin-le-Monial,03
1405,29806,03219,Saint-Bonnet-de-Four,03
1406,29816,03220,Saint-Bonnet-de-Rochefort,03
1407,29842,03221,Saint-Bonnet-Tronçais,03
1408,29870,03222,Saint-Caprais,03
1409,29883,03223,Saint-Christophe,03
1410,29905,03224,Saint-Clément,03
1411,29914,03225,Saint-Désiré,03
1412,29930,03226,Saint-Didier-en-Donjon,03
1413,29942,03227,Saint-Didier-la-Forêt,03
1414,29966,03228,Saint-Éloy-d'Allier,03
1415,29969,03229,Saint-Ennemond,03
1416,29991,03230,Saint-Étienne-de-Vicq,03
1417,30015,03231,Saint-Fargeol,03
1418,30029,03232,Saint-Félix,03
1419,30047,03233,Saint-Genest,03
1420,30074,03234,Saint-Gérand-de-Vaux,03
1421,30093,03235,Saint-Gérand-le-Puy,03
1422,30113,03236,Saint-Germain-des-Fossés,03
